7.7407 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=u'grey', colorSpace='named', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1FEE4BF0>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
528.8524 	EXP 	window1: blendMode = 'avg'
528.8604 	EXP 	window1: blendMode = 'avg'
528.8688 	EXP 	window1: blendMode = 'avg'
528.8773 	EXP 	window1: blendMode = 'avg'
528.8855 	EXP 	window1: blendMode = 'avg'
528.8938 	EXP 	window1: blendMode = 'avg'
528.9022 	EXP 	window1: blendMode = 'avg'
528.9105 	EXP 	window1: blendMode = 'avg'
528.9189 	EXP 	window1: blendMode = 'avg'
528.9272 	EXP 	window1: blendMode = 'avg'
528.9355 	EXP 	window1: blendMode = 'avg'
528.9438 	EXP 	window1: blendMode = 'avg'
528.9522 	EXP 	window1: blendMode = 'avg'
528.9606 	EXP 	window1: blendMode = 'avg'
528.9690 	EXP 	window1: blendMode = 'avg'
528.9772 	EXP 	window1: blendMode = 'avg'
528.9856 	EXP 	window1: blendMode = 'avg'
528.9940 	EXP 	window1: blendMode = 'avg'
529.0023 	EXP 	window1: blendMode = 'avg'
529.0105 	EXP 	window1: blendMode = 'avg'
529.0189 	EXP 	window1: blendMode = 'avg'
529.0273 	EXP 	window1: blendMode = 'avg'
529.0355 	EXP 	window1: blendMode = 'avg'
529.0439 	EXP 	window1: blendMode = 'avg'
529.0523 	EXP 	window1: blendMode = 'avg'
529.0605 	EXP 	window1: blendMode = 'avg'
529.0689 	EXP 	window1: blendMode = 'avg'
529.0773 	EXP 	window1: blendMode = 'avg'
529.0855 	EXP 	window1: blendMode = 'avg'
529.0938 	EXP 	window1: blendMode = 'avg'
529.1023 	EXP 	window1: blendMode = 'avg'
529.1106 	EXP 	window1: blendMode = 'avg'
529.1189 	EXP 	window1: blendMode = 'avg'
529.1273 	EXP 	window1: blendMode = 'avg'
529.1355 	EXP 	window1: blendMode = 'avg'
529.1439 	EXP 	window1: blendMode = 'avg'
529.1523 	EXP 	window1: blendMode = 'avg'
529.1605 	EXP 	window1: blendMode = 'avg'
529.1689 	EXP 	window1: blendMode = 'avg'
529.1773 	EXP 	window1: blendMode = 'avg'
529.1855 	EXP 	window1: blendMode = 'avg'
529.1939 	EXP 	window1: blendMode = 'avg'
529.2023 	EXP 	window1: blendMode = 'avg'
529.2105 	EXP 	window1: blendMode = 'avg'
529.2189 	EXP 	window1: blendMode = 'avg'
529.2273 	EXP 	window1: blendMode = 'avg'
529.2356 	EXP 	window1: blendMode = 'avg'
529.2439 	EXP 	window1: blendMode = 'avg'
529.2523 	EXP 	window1: blendMode = 'avg'
529.2605 	EXP 	window1: blendMode = 'avg'
529.2690 	EXP 	window1: blendMode = 'avg'
529.2774 	EXP 	window1: blendMode = 'avg'
529.2856 	EXP 	window1: blendMode = 'avg'
529.2939 	EXP 	window1: blendMode = 'avg'
529.3023 	EXP 	window1: blendMode = 'avg'
529.3106 	EXP 	window1: blendMode = 'avg'
529.3190 	EXP 	window1: blendMode = 'avg'
529.3273 	EXP 	window1: blendMode = 'avg'
529.3355 	EXP 	window1: blendMode = 'avg'
529.3439 	EXP 	window1: blendMode = 'avg'
529.3524 	EXP 	window1: blendMode = 'avg'
529.3606 	EXP 	window1: blendMode = 'avg'
529.3689 	EXP 	window1: blendMode = 'avg'
529.3773 	EXP 	window1: blendMode = 'avg'
529.3856 	EXP 	window1: blendMode = 'avg'
529.3939 	EXP 	window1: blendMode = 'avg'
529.4023 	EXP 	window1: blendMode = 'avg'
529.4106 	EXP 	window1: blendMode = 'avg'
529.4190 	EXP 	window1: blendMode = 'avg'
529.4274 	EXP 	window1: blendMode = 'avg'
529.4356 	EXP 	window1: blendMode = 'avg'
529.4439 	EXP 	window1: blendMode = 'avg'
529.4523 	EXP 	window1: blendMode = 'avg'
529.4606 	EXP 	window1: blendMode = 'avg'
529.4689 	EXP 	window1: blendMode = 'avg'
529.4774 	EXP 	window1: blendMode = 'avg'
529.4856 	EXP 	window1: blendMode = 'avg'
529.4939 	EXP 	window1: blendMode = 'avg'
529.5027 	EXP 	window1: blendMode = 'avg'
529.5106 	EXP 	window1: blendMode = 'avg'
529.5193 	EXP 	window1: blendMode = 'avg'
529.5275 	EXP 	window1: blendMode = 'avg'
529.5356 	EXP 	window1: blendMode = 'avg'
529.5439 	EXP 	window1: blendMode = 'avg'
529.5524 	EXP 	window1: blendMode = 'avg'
529.5606 	EXP 	window1: blendMode = 'avg'
529.5690 	EXP 	window1: blendMode = 'avg'
529.5773 	EXP 	window1: blendMode = 'avg'
529.5856 	EXP 	window1: blendMode = 'avg'
529.5940 	EXP 	window1: blendMode = 'avg'
529.6025 	EXP 	window1: blendMode = 'avg'
529.6107 	EXP 	window1: blendMode = 'avg'
529.6190 	EXP 	window1: blendMode = 'avg'
529.6275 	EXP 	window1: blendMode = 'avg'
529.6356 	EXP 	window1: blendMode = 'avg'
529.6440 	EXP 	window1: blendMode = 'avg'
529.6524 	EXP 	window1: blendMode = 'avg'
529.6606 	EXP 	window1: blendMode = 'avg'
529.6690 	EXP 	window1: blendMode = 'avg'
529.6775 	EXP 	window1: blendMode = 'avg'
529.6856 	EXP 	window1: blendMode = 'avg'
529.6940 	EXP 	window1: blendMode = 'avg'
529.7024 	EXP 	window1: blendMode = 'avg'
529.7106 	EXP 	window1: blendMode = 'avg'
529.7190 	EXP 	window1: blendMode = 'avg'
529.7274 	EXP 	window1: blendMode = 'avg'
529.7356 	EXP 	window1: blendMode = 'avg'
529.7440 	EXP 	window1: blendMode = 'avg'
529.7524 	EXP 	window1: blendMode = 'avg'
529.7607 	EXP 	window1: blendMode = 'avg'
529.7690 	EXP 	window1: blendMode = 'avg'
529.7774 	EXP 	window1: blendMode = 'avg'
529.7856 	EXP 	window1: blendMode = 'avg'
529.7940 	EXP 	window1: blendMode = 'avg'
529.8024 	EXP 	window1: blendMode = 'avg'
529.8106 	EXP 	window1: blendMode = 'avg'
529.8190 	EXP 	window1: blendMode = 'avg'
529.8275 	EXP 	window1: blendMode = 'avg'
529.8357 	EXP 	window1: blendMode = 'avg'
529.8440 	EXP 	window1: blendMode = 'avg'
529.8524 	EXP 	window1: blendMode = 'avg'
529.8607 	EXP 	window1: blendMode = 'avg'
529.8690 	EXP 	window1: blendMode = 'avg'
529.8774 	EXP 	window1: blendMode = 'avg'
529.8856 	DATA 	Keypress: 4
529.8858 	EXP 	window1: blendMode = 'avg'
529.8940 	EXP 	window1: blendMode = 'avg'
529.9024 	EXP 	window1: blendMode = 'avg'
529.9107 	EXP 	window1: blendMode = 'avg'
529.9190 	EXP 	window1: blendMode = 'avg'
529.9275 	EXP 	window1: blendMode = 'avg'
529.9357 	EXP 	window1: blendMode = 'avg'
529.9440 	EXP 	window1: blendMode = 'avg'
529.9525 	EXP 	window1: blendMode = 'avg'
529.9607 	EXP 	window1: blendMode = 'avg'
529.9690 	EXP 	window1: blendMode = 'avg'
529.9775 	EXP 	window1: blendMode = 'avg'
529.9857 	EXP 	window1: blendMode = 'avg'
529.9941 	EXP 	window1: blendMode = 'avg'
530.0026 	EXP 	window1: blendMode = 'avg'
530.0108 	EXP 	window1: blendMode = 'avg'
530.0190 	EXP 	window1: blendMode = 'avg'
530.0275 	EXP 	window1: blendMode = 'avg'
530.0357 	EXP 	window1: blendMode = 'avg'
530.0440 	EXP 	window1: blendMode = 'avg'
530.0525 	EXP 	window1: blendMode = 'avg'
530.0607 	EXP 	window1: blendMode = 'avg'
530.0694 	EXP 	window1: blendMode = 'avg'
530.0775 	EXP 	window1: blendMode = 'avg'
530.0857 	EXP 	window1: blendMode = 'avg'
530.0940 	EXP 	window1: blendMode = 'avg'
530.1025 	EXP 	window1: blendMode = 'avg'
530.1107 	EXP 	window1: blendMode = 'avg'
530.1190 	EXP 	window1: blendMode = 'avg'
530.1275 	EXP 	window1: blendMode = 'avg'
530.1357 	EXP 	window1: blendMode = 'avg'
530.1441 	EXP 	window1: blendMode = 'avg'
530.1525 	EXP 	window1: blendMode = 'avg'
530.1607 	EXP 	window1: blendMode = 'avg'
530.1690 	EXP 	window1: blendMode = 'avg'
530.1776 	EXP 	window1: blendMode = 'avg'
530.1857 	EXP 	window1: blendMode = 'avg'
530.1941 	EXP 	window1: blendMode = 'avg'
530.2025 	EXP 	window1: blendMode = 'avg'
530.2107 	EXP 	window1: blendMode = 'avg'
530.2190 	EXP 	window1: blendMode = 'avg'
530.2275 	EXP 	window1: blendMode = 'avg'
530.2357 	EXP 	window1: blendMode = 'avg'
530.2441 	EXP 	window1: blendMode = 'avg'
530.2525 	EXP 	window1: blendMode = 'avg'
530.2608 	EXP 	window1: blendMode = 'avg'
530.2691 	EXP 	window1: blendMode = 'avg'
530.2776 	EXP 	window1: blendMode = 'avg'
530.2857 	EXP 	window1: blendMode = 'avg'
530.2941 	EXP 	window1: blendMode = 'avg'
530.3025 	EXP 	window1: blendMode = 'avg'
530.3108 	EXP 	window1: blendMode = 'avg'
530.3191 	EXP 	window1: blendMode = 'avg'
530.3280 	EXP 	window1: blendMode = 'avg'
530.3358 	EXP 	window1: blendMode = 'avg'
530.3441 	EXP 	window1: blendMode = 'avg'
530.3525 	EXP 	window1: blendMode = 'avg'
530.3608 	EXP 	window1: blendMode = 'avg'
530.3691 	EXP 	window1: blendMode = 'avg'
530.3775 	EXP 	window1: blendMode = 'avg'
530.3858 	EXP 	window1: blendMode = 'avg'
530.3941 	EXP 	window1: blendMode = 'avg'
530.4025 	EXP 	window1: blendMode = 'avg'
530.4107 	EXP 	window1: blendMode = 'avg'
530.4191 	EXP 	window1: blendMode = 'avg'
530.4275 	EXP 	window1: blendMode = 'avg'
530.4357 	EXP 	window1: blendMode = 'avg'
530.4442 	EXP 	window1: blendMode = 'avg'
530.4525 	EXP 	window1: blendMode = 'avg'
530.4608 	EXP 	window1: blendMode = 'avg'
530.4691 	EXP 	window1: blendMode = 'avg'
530.4776 	EXP 	window1: blendMode = 'avg'
530.4858 	EXP 	window1: blendMode = 'avg'
530.4941 	EXP 	window1: blendMode = 'avg'
530.5025 	EXP 	window1: blendMode = 'avg'
530.5109 	EXP 	window1: blendMode = 'avg'
530.5192 	EXP 	window1: blendMode = 'avg'
530.5276 	EXP 	window1: blendMode = 'avg'
530.5358 	EXP 	window1: blendMode = 'avg'
530.5442 	EXP 	window1: blendMode = 'avg'
530.5526 	EXP 	window1: blendMode = 'avg'
530.5608 	EXP 	window1: blendMode = 'avg'
530.5691 	EXP 	window1: blendMode = 'avg'
530.5776 	EXP 	window1: blendMode = 'avg'
530.5858 	EXP 	window1: blendMode = 'avg'
530.5941 	EXP 	window1: blendMode = 'avg'
530.6026 	EXP 	window1: blendMode = 'avg'
530.6109 	EXP 	window1: blendMode = 'avg'
530.6192 	EXP 	window1: blendMode = 'avg'
530.6276 	EXP 	window1: blendMode = 'avg'
530.6358 	EXP 	window1: blendMode = 'avg'
530.6441 	EXP 	window1: blendMode = 'avg'
530.6526 	EXP 	window1: blendMode = 'avg'
530.6609 	EXP 	window1: blendMode = 'avg'
530.6692 	EXP 	window1: blendMode = 'avg'
530.6776 	EXP 	window1: blendMode = 'avg'
530.6858 	EXP 	window1: blendMode = 'avg'
530.6942 	EXP 	window1: blendMode = 'avg'
530.7026 	EXP 	window1: blendMode = 'avg'
530.7109 	EXP 	window1: blendMode = 'avg'
530.7192 	EXP 	window1: blendMode = 'avg'
530.7277 	EXP 	window1: blendMode = 'avg'
530.7359 	EXP 	window1: blendMode = 'avg'
530.7442 	EXP 	window1: blendMode = 'avg'
530.7526 	EXP 	window1: blendMode = 'avg'
530.7609 	EXP 	window1: blendMode = 'avg'
530.7692 	EXP 	window1: blendMode = 'avg'
530.7777 	EXP 	window1: blendMode = 'avg'
530.7859 	EXP 	window1: blendMode = 'avg'
530.7942 	EXP 	window1: blendMode = 'avg'
530.8026 	EXP 	window1: blendMode = 'avg'
530.8108 	EXP 	window1: blendMode = 'avg'
530.8193 	EXP 	window1: blendMode = 'avg'
530.8276 	DATA 	Keypress: 5
530.8277 	EXP 	Sound  stopped
530.8391 	EXP 	Imported S_forced_test_1.xlsx as conditions, 32 conditions, 7 params
530.8393 	EXP 	Created sequence: random, trialTypes=32, nReps=1, seed=None
530.8396 	EXP 	New trial (rep=0, index=0): {'letter6': u'F.png', 'letter5': u'L.png', 'letter4': u'D.png', 'letter3': u'F.png', 'letter2': u'J.png', 'letter1': u'A.png', 'corrAns': 3}
530.8577 	EXP 	instr12_text: autoDraw = False
530.8577 	EXP 	test1_image: size = array([ 0.5       ,  1.07407407])
530.8577 	EXP 	test1_image: image = u'A.png'
530.8577 	EXP 	test1_image: autoDraw = True
531.6441 	EXP 	test1_image: autoDraw = False
531.6441 	EXP 	test1_blank: autoDraw = True
531.8542 	EXP 	test1_image: autoDraw = False
531.8542 	EXP 	test1_blank: autoDraw = False
531.8542 	EXP 	test2_image: size = array([ 0.5       ,  1.07407407])
531.8542 	EXP 	test2_image: image = u'J.png'
531.8542 	EXP 	test2_image: autoDraw = True
532.6359 	EXP 	test2_blank: autoDraw = True
532.6443 	EXP 	test2_image: autoDraw = False
532.8544 	EXP 	test2_image: autoDraw = False
532.8544 	EXP 	test2_blank: autoDraw = False
532.8544 	EXP 	test3_image: size = array([ 0.5       ,  1.07407407])
532.8544 	EXP 	test3_image: image = u'F.png'
532.8544 	EXP 	test3_image: autoDraw = True
533.6361 	EXP 	test3_blank: autoDraw = True
533.6445 	EXP 	test3_image: autoDraw = False
533.8361 	EXP 	test3_image: autoDraw = False
533.8361 	EXP 	test3_blank: autoDraw = False
533.8361 	EXP 	triplet_pause_image: autoDraw = True
534.8467 	EXP 	triplet_pause_image: autoDraw = False
534.8467 	EXP 	test4_image: size = array([ 0.5       ,  1.07407407])
534.8467 	EXP 	test4_image: image = u'D.png'
534.8467 	EXP 	test4_image: autoDraw = True
535.6281 	EXP 	test4_blank: autoDraw = True
535.6366 	EXP 	test4_image: autoDraw = False
535.8465 	EXP 	test4_image: autoDraw = False
535.8465 	EXP 	test4_blank: autoDraw = False
535.8465 	EXP 	test5_image: size = array([ 0.5       ,  1.07407407])
535.8465 	EXP 	test5_image: image = u'L.png'
535.8465 	EXP 	test5_image: autoDraw = True
536.6285 	EXP 	test5_blank: autoDraw = True
536.6367 	EXP 	test5_image: autoDraw = False
536.8468 	EXP 	test5_image: autoDraw = False
536.8468 	EXP 	test5_blank: autoDraw = False
536.8468 	EXP 	test6_image: size = array([ 0.5       ,  1.07407407])
536.8468 	EXP 	test6_image: image = u'F.png'
536.8468 	EXP 	test6_image: autoDraw = True
537.6285 	EXP 	test6_blank: autoDraw = True
537.6369 	EXP 	test6_image: autoDraw = False
537.8290 	EXP 	window1: blendMode = 'avg'
537.8369 	EXP 	test6_image: autoDraw = False
537.8369 	EXP 	test6_blank: autoDraw = False
537.8369 	EXP 	question_text: autoDraw = True
537.8371 	EXP 	window1: blendMode = 'avg'
537.8454 	EXP 	window1: blendMode = 'avg'
537.8538 	EXP 	window1: blendMode = 'avg'
537.8622 	EXP 	window1: blendMode = 'avg'
537.8705 	EXP 	window1: blendMode = 'avg'
537.8788 	EXP 	window1: blendMode = 'avg'
537.8872 	EXP 	window1: blendMode = 'avg'
537.8955 	EXP 	window1: blendMode = 'avg'
537.9038 	EXP 	window1: blendMode = 'avg'
537.9122 	EXP 	window1: blendMode = 'avg'
537.9205 	EXP 	window1: blendMode = 'avg'
537.9288 	EXP 	window1: blendMode = 'avg'
537.9372 	EXP 	window1: blendMode = 'avg'
537.9455 	EXP 	window1: blendMode = 'avg'
537.9538 	EXP 	window1: blendMode = 'avg'
537.9623 	EXP 	window1: blendMode = 'avg'
537.9705 	EXP 	window1: blendMode = 'avg'
537.9788 	EXP 	window1: blendMode = 'avg'
537.9872 	EXP 	window1: blendMode = 'avg'
537.9955 	EXP 	window1: blendMode = 'avg'
538.0038 	EXP 	window1: blendMode = 'avg'
538.0122 	EXP 	window1: blendMode = 'avg'
538.0205 	EXP 	window1: blendMode = 'avg'
538.0289 	EXP 	window1: blendMode = 'avg'
538.0372 	EXP 	window1: blendMode = 'avg'
538.0455 	EXP 	window1: blendMode = 'avg'
538.0538 	EXP 	window1: blendMode = 'avg'
538.0622 	EXP 	window1: blendMode = 'avg'
538.0705 	EXP 	window1: blendMode = 'avg'
538.0789 	EXP 	window1: blendMode = 'avg'
538.0872 	EXP 	window1: blendMode = 'avg'
538.0955 	EXP 	window1: blendMode = 'avg'
538.1039 	EXP 	window1: blendMode = 'avg'
538.1123 	EXP 	window1: blendMode = 'avg'
538.1205 	EXP 	window1: blendMode = 'avg'
538.1288 	EXP 	window1: blendMode = 'avg'
538.1373 	EXP 	window1: blendMode = 'avg'
538.1455 	EXP 	window1: blendMode = 'avg'
538.1538 	EXP 	window1: blendMode = 'avg'
538.1622 	EXP 	window1: blendMode = 'avg'
538.1705 	EXP 	window1: blendMode = 'avg'
538.1789 	EXP 	window1: blendMode = 'avg'
538.1873 	EXP 	window1: blendMode = 'avg'
538.1955 	EXP 	window1: blendMode = 'avg'
538.2038 	EXP 	window1: blendMode = 'avg'
538.2123 	EXP 	window1: blendMode = 'avg'
538.2206 	EXP 	window1: blendMode = 'avg'
538.2289 	EXP 	window1: blendMode = 'avg'
538.2373 	EXP 	window1: blendMode = 'avg'
538.2455 	EXP 	window1: blendMode = 'avg'
538.2539 	EXP 	window1: blendMode = 'avg'
538.2623 	EXP 	window1: blendMode = 'avg'
538.2705 	EXP 	window1: blendMode = 'avg'
538.2788 	EXP 	window1: blendMode = 'avg'
538.2873 	EXP 	window1: blendMode = 'avg'
538.2955 	EXP 	window1: blendMode = 'avg'
538.3039 	EXP 	window1: blendMode = 'avg'
538.3123 	EXP 	window1: blendMode = 'avg'
538.3205 	EXP 	window1: blendMode = 'avg'
538.3290 	EXP 	window1: blendMode = 'avg'
538.3373 	EXP 	window1: blendMode = 'avg'
538.3456 	EXP 	window1: blendMode = 'avg'
538.3539 	EXP 	window1: blendMode = 'avg'
538.3623 	EXP 	window1: blendMode = 'avg'
538.3705 	EXP 	window1: blendMode = 'avg'
538.3789 	EXP 	window1: blendMode = 'avg'
538.3873 	EXP 	window1: blendMode = 'avg'
538.3960 	EXP 	window1: blendMode = 'avg'
538.4040 	EXP 	window1: blendMode = 'avg'
538.4124 	EXP 	window1: blendMode = 'avg'
538.4206 	EXP 	window1: blendMode = 'avg'
538.4289 	EXP 	window1: blendMode = 'avg'
538.4373 	EXP 	window1: blendMode = 'avg'
538.4456 	EXP 	window1: blendMode = 'avg'
538.4539 	EXP 	window1: blendMode = 'avg'
538.4623 	EXP 	window1: blendMode = 'avg'
538.4706 	EXP 	window1: blendMode = 'avg'
538.4789 	EXP 	window1: blendMode = 'avg'
538.4874 	EXP 	window1: blendMode = 'avg'
538.4956 	EXP 	window1: blendMode = 'avg'
538.5039 	EXP 	window1: blendMode = 'avg'
538.5123 	EXP 	window1: blendMode = 'avg'
538.5206 	EXP 	window1: blendMode = 'avg'
538.5289 	EXP 	window1: blendMode = 'avg'
538.5374 	EXP 	window1: blendMode = 'avg'
538.5455 	EXP 	window1: blendMode = 'avg'
538.5539 	EXP 	window1: blendMode = 'avg'
538.5624 	EXP 	window1: blendMode = 'avg'
538.5706 	EXP 	window1: blendMode = 'avg'
538.5791 	EXP 	window1: blendMode = 'avg'
538.5875 	EXP 	window1: blendMode = 'avg'
538.5956 	EXP 	window1: blendMode = 'avg'
538.6039 	EXP 	window1: blendMode = 'avg'
538.6124 	EXP 	window1: blendMode = 'avg'
538.6206 	EXP 	window1: blendMode = 'avg'
538.6289 	EXP 	window1: blendMode = 'avg'
538.6373 	EXP 	window1: blendMode = 'avg'
538.6456 	EXP 	window1: blendMode = 'avg'
538.6540 	EXP 	window1: blendMode = 'avg'
538.6624 	EXP 	window1: blendMode = 'avg'
538.6706 	EXP 	window1: blendMode = 'avg'
538.6789 	EXP 	window1: blendMode = 'avg'
538.6873 	EXP 	window1: blendMode = 'avg'
538.6956 	EXP 	window1: blendMode = 'avg'
538.7039 	EXP 	window1: blendMode = 'avg'
538.7124 	EXP 	window1: blendMode = 'avg'
538.7206 	EXP 	window1: blendMode = 'avg'
538.7290 	EXP 	window1: blendMode = 'avg'
538.7374 	EXP 	window1: blendMode = 'avg'
538.7456 	EXP 	window1: blendMode = 'avg'
538.7540 	EXP 	window1: blendMode = 'avg'
538.7624 	EXP 	window1: blendMode = 'avg'
538.7707 	EXP 	window1: blendMode = 'avg'
538.7790 	EXP 	window1: blendMode = 'avg'
538.7874 	EXP 	window1: blendMode = 'avg'
538.7956 	EXP 	window1: blendMode = 'avg'
538.8040 	EXP 	window1: blendMode = 'avg'
538.8124 	EXP 	window1: blendMode = 'avg'
538.8206 	EXP 	window1: blendMode = 'avg'
538.8290 	EXP 	window1: blendMode = 'avg'
538.8374 	EXP 	window1: blendMode = 'avg'
538.8456 	EXP 	window1: blendMode = 'avg'
538.8540 	EXP 	window1: blendMode = 'avg'
538.8624 	EXP 	window1: blendMode = 'avg'
538.8707 	EXP 	window1: blendMode = 'avg'
538.8790 	EXP 	window1: blendMode = 'avg'
538.8874 	EXP 	window1: blendMode = 'avg'
538.8957 	EXP 	window1: blendMode = 'avg'
538.9040 	EXP 	window1: blendMode = 'avg'
538.9124 	EXP 	window1: blendMode = 'avg'
538.9206 	EXP 	window1: blendMode = 'avg'
538.9290 	EXP 	window1: blendMode = 'avg'
538.9374 	EXP 	window1: blendMode = 'avg'
538.9457 	EXP 	window1: blendMode = 'avg'
538.9540 	EXP 	window1: blendMode = 'avg'
538.9625 	EXP 	window1: blendMode = 'avg'
538.9707 	EXP 	window1: blendMode = 'avg'
538.9790 	EXP 	window1: blendMode = 'avg'
538.9874 	EXP 	window1: blendMode = 'avg'
538.9957 	EXP 	window1: blendMode = 'avg'
539.0040 	EXP 	window1: blendMode = 'avg'
539.0124 	EXP 	window1: blendMode = 'avg'
539.0208 	EXP 	window1: blendMode = 'avg'
539.0290 	EXP 	window1: blendMode = 'avg'
539.0374 	EXP 	window1: blendMode = 'avg'
539.0457 	EXP 	window1: blendMode = 'avg'
539.0540 	EXP 	window1: blendMode = 'avg'
539.0624 	EXP 	window1: blendMode = 'avg'
539.0707 	EXP 	window1: blendMode = 'avg'
539.0790 	EXP 	window1: blendMode = 'avg'
539.0876 	EXP 	window1: blendMode = 'avg'
539.0958 	EXP 	window1: blendMode = 'avg'
539.1042 	EXP 	window1: blendMode = 'avg'
539.1125 	EXP 	window1: blendMode = 'avg'
539.1207 	EXP 	window1: blendMode = 'avg'
539.1291 	EXP 	window1: blendMode = 'avg'
539.1375 	EXP 	window1: blendMode = 'avg'
539.1457 	EXP 	window1: blendMode = 'avg'
539.1540 	EXP 	window1: blendMode = 'avg'
539.1625 	EXP 	window1: blendMode = 'avg'
539.1708 	EXP 	window1: blendMode = 'avg'
539.1791 	EXP 	window1: blendMode = 'avg'
539.1875 	EXP 	window1: blendMode = 'avg'
539.1957 	EXP 	window1: blendMode = 'avg'
539.2043 	EXP 	window1: blendMode = 'avg'
539.2126 	EXP 	window1: blendMode = 'avg'
539.2207 	EXP 	window1: blendMode = 'avg'
539.2290 	EXP 	window1: blendMode = 'avg'
539.2375 	EXP 	window1: blendMode = 'avg'
539.2458 	EXP 	window1: blendMode = 'avg'
539.2541 	EXP 	window1: blendMode = 'avg'
539.2625 	EXP 	window1: blendMode = 'avg'
539.2707 	EXP 	window1: blendMode = 'avg'
539.2790 	EXP 	window1: blendMode = 'avg'
539.2875 	EXP 	window1: blendMode = 'avg'
539.2957 	EXP 	window1: blendMode = 'avg'
539.3041 	EXP 	window1: blendMode = 'avg'
539.3125 	EXP 	window1: blendMode = 'avg'
539.3208 	EXP 	window1: blendMode = 'avg'
539.3292 	EXP 	window1: blendMode = 'avg'
539.3374 	EXP 	window1: blendMode = 'avg'
539.3457 	EXP 	window1: blendMode = 'avg'
539.3541 	EXP 	window1: blendMode = 'avg'
539.3626 	EXP 	window1: blendMode = 'avg'
539.3708 	EXP 	window1: blendMode = 'avg'
539.3791 	EXP 	window1: blendMode = 'avg'
539.3875 	EXP 	window1: blendMode = 'avg'
539.3957 	EXP 	window1: blendMode = 'avg'
539.4041 	EXP 	window1: blendMode = 'avg'
539.4125 	EXP 	window1: blendMode = 'avg'
539.4207 	EXP 	window1: blendMode = 'avg'
539.4291 	EXP 	window1: blendMode = 'avg'
539.4375 	EXP 	window1: blendMode = 'avg'
539.4458 	EXP 	window1: blendMode = 'avg'
539.4541 	EXP 	window1: blendMode = 'avg'
539.4625 	EXP 	window1: blendMode = 'avg'
539.4707 	EXP 	window1: blendMode = 'avg'
539.4790 	EXP 	window1: blendMode = 'avg'
539.4874 	EXP 	window1: blendMode = 'avg'
539.4959 	EXP 	window1: blendMode = 'avg'
539.5041 	EXP 	window1: blendMode = 'avg'
539.5124 	EXP 	window1: blendMode = 'avg'
539.5209 	EXP 	window1: blendMode = 'avg'
539.5290 	EXP 	window1: blendMode = 'avg'
539.5375 	EXP 	window1: blendMode = 'avg'
539.5459 	EXP 	window1: blendMode = 'avg'
539.5542 	EXP 	window1: blendMode = 'avg'
539.5624 	EXP 	window1: blendMode = 'avg'
539.5709 	EXP 	window1: blendMode = 'avg'
539.5790 	EXP 	window1: blendMode = 'avg'
539.5874 	EXP 	window1: blendMode = 'avg'
539.5960 	EXP 	window1: blendMode = 'avg'
539.6041 	EXP 	window1: blendMode = 'avg'
539.6124 	EXP 	window1: blendMode = 'avg'
539.6209 	EXP 	window1: blendMode = 'avg'
539.6291 	EXP 	window1: blendMode = 'avg'
539.6374 	EXP 	window1: blendMode = 'avg'
539.6459 	EXP 	window1: blendMode = 'avg'
539.6541 	EXP 	window1: blendMode = 'avg'
539.6625 	EXP 	window1: blendMode = 'avg'
539.6709 	EXP 	window1: blendMode = 'avg'
539.6791 	EXP 	window1: blendMode = 'avg'
539.6874 	EXP 	window1: blendMode = 'avg'
539.6959 	EXP 	window1: blendMode = 'avg'
539.7041 	EXP 	window1: blendMode = 'avg'
539.7125 	EXP 	window1: blendMode = 'avg'
539.7209 	EXP 	window1: blendMode = 'avg'
539.7292 	EXP 	window1: blendMode = 'avg'
539.7375 	EXP 	window1: blendMode = 'avg'
539.7459 	EXP 	window1: blendMode = 'avg'
539.7541 	EXP 	window1: blendMode = 'avg'
539.7625 	EXP 	window1: blendMode = 'avg'
539.7709 	EXP 	window1: blendMode = 'avg'
539.7791 	EXP 	window1: blendMode = 'avg'
539.7874 	EXP 	window1: blendMode = 'avg'
539.7959 	EXP 	window1: blendMode = 'avg'
539.8042 	EXP 	window1: blendMode = 'avg'
539.8125 	EXP 	window1: blendMode = 'avg'
539.8211 	EXP 	window1: blendMode = 'avg'
539.8291 	EXP 	window1: blendMode = 'avg'
539.8375 	EXP 	window1: blendMode = 'avg'
539.8459 	EXP 	window1: blendMode = 'avg'
539.8542 	EXP 	window1: blendMode = 'avg'
539.8625 	EXP 	window1: blendMode = 'avg'
539.8710 	EXP 	window1: blendMode = 'avg'
539.8792 	EXP 	window1: blendMode = 'avg'
539.8875 	EXP 	window1: blendMode = 'avg'
539.8960 	EXP 	window1: blendMode = 'avg'
539.9041 	EXP 	window1: blendMode = 'avg'
539.9125 	EXP 	window1: blendMode = 'avg'
539.9209 	EXP 	window1: blendMode = 'avg'
539.9291 	EXP 	window1: blendMode = 'avg'
539.9375 	EXP 	window1: blendMode = 'avg'
